n: 100 p: 40
FO: 62359.96
HUBS: [26, 33, 5, 4, 49, 45, 31, 46, 48, 30, 6, 35, 24, 53, 44, 50, 29, 51, 3, 36, 10, 13, 52, 68, 64, 34, 25, 12, 62, 27, 22, 2, 47, 28, 15, 67, 72, 66, 73, 43]

OR	H1	H2	DS	CUSTO
59	53	51	51	14775.86
59	52	52	52	14139.17
59	53	53	53	12595.07
59	53	53	54	14221.94
59	36	36	55	14776.53
59	36	36	56	15273.43
59	36	36	57	17999.49
59	36	36	58	20077.50
59	53	43	60	36427.51
59	52	62	61	31253.36
59	52	62	62	24529.80
59	52	64	63	25768.68
59	52	64	64	23471.37
59	52	67	65	25497.42
59	52	66	66	24036.03
59	52	67	67	22192.54
59	52	68	68	20396.37
59	73	72	69	22328.78
59	73	72	70	22050.08
59	73	73	71	19831.50
59	73	72	72	19683.14
59	73	73	73	18188.02
59	73	73	74	20264.66
59	73	73	75	19743.85
59	52	52	76	18385.15
59	36	36	77	18048.34
59	36	36	78	20020.77
59	36	36	79	22256.60
59	52	62	80	46981.81
59	52	62	81	44200.93
59	52	62	82	42933.46
59	52	66	83	38428.22
59	52	66	84	32598.27
59	52	66	85	32889.62
59	52	66	86	29983.53
59	52	66	87	28920.62
59	73	72	88	27852.85
59	73	72	89	24595.07
59	73	72	90	25071.51
59	73	72	91	22072.84
59	73	72	92	23708.08
59	73	72	93	26700.59
59	73	73	94	23974.18
59	73	73	95	21856.74
59	73	73	96	25553.45
59	52	52	97	23440.15
59	52	52	98	24355.48
59	52	52	99	24551.62
60	2	2	0	42340.44
60	2	2	1	40327.98
60	2	2	2	19228.68
60	22	3	3	21287.71
60	22	4	4	27295.18
60	22	5	5	22972.66
60	22	6	6	24931.97
60	22	4	7	41670.12
60	22	4	8	43248.02
60	22	4	9	36925.86
60	43	10	10	23119.12
60	22	6	11	36107.56
60	43	12	12	28174.27
60	43	13	13	28274.45
60	43	13	14	33821.19
60	43	15	15	30040.16
60	43	15	16	40017.94
60	43	15	17	44511.35
60	43	15	18	47141.60
60	43	15	19	51307.81
60	43	43	20	18522.73
60	43	43	21	16660.88
60	22	22	22	14674.69
60	43	43	23	16723.34
60	43	24	24	16022.67
60	43	25	25	15440.67
60	43	26	26	19290.85
60	43	27	27	20828.24
60	43	28	28	21331.69
60	43	29	29	20688.68
60	43	30	30	21419.85
60	43	31	31	20672.53
60	43	30	32	25947.98
60	43	33	33	23593.57
60	43	34	34	23601.37
60	43	35	35	24685.52
60	43	36	36	26419.69
60	43	35	37	29334.76
60	43	36	38	29369.54
60	43	36	39	38388.96
60	43	43	40	24041.52
60	43	43	41	13389.28
60	43	43	42	11750.61
60	43	43	43	9635.18
60	43	44	44	12465.45
60	43	45	45	15518.64
60	43	46	46	15983.82
60	43	47	47	18162.42
60	43	48	48	19564.04
60	43	49	49	20471.31
60	43	50	50	20244.31
60	43	51	51	21899.19
60	43	52	52	22434.76
60	43	53	53	23832.44
60	43	52	54	25006.47
60	43	52	55	25855.31
60	43	52	56	29088.46
60	43	52	57	33457.74
60	43	52	58	35130.56
60	43	53	59	36427.51
60	43	43	61	16348.57
60	62	62	62	12158.88
60	62	62	63	14473.86
60	62	64	64	13478.16
60	62	62	65	15641.04
60	66	66	66	15009.94
60	62	67	67	16406.14
60	62	68	68	17131.49
60	66	66	69	19326.14
60	62	67	70	19288.27
60	62	68	71	19523.37
60	62	72	72	19196.73
60	62	73	73	19922.72
60	62	72	74	20518.04
60	62	73	75	21478.55
60	62	73	76	23657.79
60	62	73	77	27531.40
60	62	73	78	30315.81
60	43	52	79	35907.41
60	43	43	80	30322.52
60	43	43	81	27684.31
60	43	43	82	26674.12
60	43	43	83	23661.46
60	43	43	84	19926.58
60	43	43	85	21893.95
60	62	62	86	20665.16
60	66	66	87	19894.54
60	66	66	88	19479.48
60	66	66	89	19677.64
60	66	66	90	20290.63
60	66	66	91	20636.07
60	66	66	92	21083.64
60	66	66	93	22589.69
60	66	66	94	22515.79
60	62	72	95	21757.11
60	66	66	96	24355.37
60	62	72	97	24203.66
60	62	72	98	25852.51
60	62	72	99	27043.26
61	43	2	0	41234.34
61	43	2	1	39221.87
61	43	2	2	18122.57
61	43	3	3	19202.22
61	43	4	4	25019.76
61	43	5	5	20346.96
61	43	6	6	22258.65
61	43	4	7	39394.71
61	43	4	8	40972.60
61	43	4	9	34650.45
61	43	10	10	20197.32
61	43	6	11	33434.24
61	43	12	12	25252.47
61	62	13	13	25076.28
61	62	13	14	30623.03
61	62	15	15	26250.29
61	62	15	16	36228.07
61	62	15	17	40721.48
61	62	15	18	43351.74
61	62	15	19	47517.94
61	43	43	20	15600.92
61	43	43	21	13739.07
61	43	22	22	12592.68
61	43	43	23	13801.54
61	43	24	24	13100.87
61	43	25	25	12518.87
61	43	26	26	16369.05
61	43	27	27	17906.43
61	43	28	28	18409.89
61	62	29	29	17486.25
61	62	30	30	18091.85
61	62	31	31	16714.77
61	62	30	32	22619.97
61	62	33	33	19587.94
61	62	34	34	19087.00
61	62	35	35	20189.87
61	62	36	36	21602.23
61	62	36	37	24759.47
61	62	36	38	24552.08
61	62	36	39	33571.50
61	43	43	40	21119.72
61	43	43	41	10467.47
61	43	43	42	8828.81
61	43	43	43	6713.38
61	44	44	44	9419.10
61	62	45	45	11727.84
61	62	46	46	11235.94
61	62	47	47	13173.65
61	62	48	48	14896.08
61	62	49	49	15532.72
61	62	50	50	14929.47
61	62	51	51	16732.24
61	62	52	52	17114.19
61	62	53	53	18834.53
61	62	52	54	19685.90
61	62	52	55	20534.74
61	62	52	56	23767.89
61	62	52	57	28137.17
61	62	52	58	29809.99
61	62	52	59	31253.36
61	43	43	60	16348.57
61	62	62	62	6723.56
61	62	62	63	9038.54
61	64	64	64	7870.46
61	62	62	65	10205.72
61	66	66	66	8440.80
61	66	67	67	10284.93
61	64	68	68	11547.17
61	66	66	69	12756.99
61	66	66	70	12855.92
61	64	68	71	13939.05
61	66	72	72	13187.81
61	64	73	73	14356.27
61	66	72	74	14509.12
61	64	73	75	15912.09
61	64	73	76	18091.33
61	64	73	77	21964.94
61	64	73	78	24749.35
61	64	73	79	30435.10
61	43	43	80	27400.71
61	43	43	81	24762.51
61	43	43	82	23752.32
61	43	43	83	20739.65
61	62	62	84	15859.81
61	62	62	85	17284.13
61	66	66	86	14388.30
61	66	66	87	13325.39
61	66	66	88	12910.33
61	66	66	89	13108.50
61	66	66	90	13721.48
61	66	66	91	14066.92
61	66	66	92	14514.49
61	66	66	93	16020.55
61	66	66	94	15946.64
61	66	72	95	15748.19
61	66	66	96	17786.23
61	66	72	97	18194.74
61	66	72	98	19843.59
61	66	72	99	21034.34
62	62	3	0	36938.65
62	62	3	1	34994.85
62	62	2	2	14336.09
62	62	3	3	14891.07
62	62	4	4	20188.32
62	62	5	5	15263.64
62	62	6	6	17057.23
62	62	4	7	34563.27
62	62	4	8	36141.16
62	62	6	9	29791.25
62	62	10	10	14508.14
62	62	12	11	27626.10
62	62	12	12	18898.27
62	62	13	13	18352.73
62	62	13	14	23899.47
62	62	15	15	19526.73
62	62	15	16	29504.51
62	62	15	17	33997.92
62	62	15	18	36628.18
62	62	15	19	40794.39
62	62	43	20	12237.30
62	62	43	21	10375.46
62	62	22	22	8497.48
62	62	44	23	8214.42
62	62	24	24	7443.22
62	62	25	25	6062.18
62	62	26	26	10233.61
62	62	27	27	11671.37
62	62	28	28	11907.91
62	62	29	29	10762.69
62	62	30	30	11368.29
62	62	31	31	9991.21
62	62	30	32	15896.41
62	62	33	33	12864.38
62	62	34	34	12363.44
62	62	35	35	13466.32
62	62	36	36	14878.67
62	62	36	37	18035.91
62	62	36	38	17828.52
62	62	36	39	26847.94
62	62	43	40	17756.10
62	62	43	41	7103.85
62	62	43	42	5465.19
62	62	43	43	3349.76
62	62	44	44	2879.86
62	62	45	45	5004.28
62	62	46	46	4512.38
62	62	47	47	6450.09
62	62	48	48	8172.52
62	62	49	49	8809.16
62	62	50	50	8205.91
62	62	51	51	10008.69
62	62	52	52	10390.63
62	62	53	53	12110.98
62	62	52	54	12962.34
62	62	52	55	13811.18
62	62	52	56	17044.34
62	62	52	57	21413.62
62	62	52	58	23086.43
62	62	52	59	24529.80
62	62	62	60	12158.88
62	62	62	61	6723.56
62	62	62	63	2314.99
62	62	64	64	1319.28
62	62	62	65	3482.16
62	62	66	66	4016.06
62	62	67	67	4247.26
62	62	68	68	4972.61
62	62	67	69	7199.29
62	62	67	70	7129.40
62	62	68	71	7364.50
62	62	72	72	7037.86
62	62	73	73	7763.85
62	62	72	74	8359.16
62	62	73	75	9319.67
62	62	73	76	11498.91
62	62	73	77	15372.52
62	62	73	78	18156.93
62	62	73	79	23842.68
62	62	62	80	22452.01
62	62	62	81	19671.13
62	62	62	82	18403.66
62	62	62	83	14269.77
62	62	62	84	9136.25
62	62	62	85	10560.57
62	62	62	86	8506.29
62	62	62	87	8461.24
62	62	66	88	8485.60
62	62	66	89	8683.76
62	62	66	90	9296.75
62	62	67	91	8481.87
62	62	67	92	9544.76
62	62	66	93	11595.81
62	62	67	94	10792.08
62	62	72	95	9598.23
62	62	67	96	12804.06
62	62	72	97	12044.78
62	62	72	98	13693.64
62	62	72	99	14884.39
63	62	3	0	39253.63
63	62	3	1	37309.84
63	62	2	2	16651.07
63	62	3	3	17206.05
63	62	4	4	22503.31
63	62	5	5	17578.63
63	62	6	6	19372.22
63	62	4	7	36878.25
63	62	4	8	38456.14
63	62	6	9	32106.24
63	62	10	10	16823.13
63	64	12	11	29866.92
63	64	12	12	21139.09
63	64	13	13	20344.58
63	64	13	14	25891.32
63	64	15	15	21278.67
63	64	15	16	31256.46
63	64	15	17	35749.86
63	64	15	18	38380.12
63	64	15	19	42546.33
63	62	43	20	14552.29
63	62	43	21	12690.44
63	62	22	22	10812.46
63	62	44	23	10529.40
63	62	24	24	9758.20
63	62	25	25	8377.17
63	62	26	26	12548.59
63	62	27	27	13986.35
63	64	28	28	14187.07
63	64	29	29	12869.14
63	64	30	30	13408.94
63	64	31	31	11807.43
63	64	33	32	17712.14
63	64	33	33	14601.27
63	64	34	34	13901.95
63	64	35	35	14997.99
63	64	36	36	16270.55
63	64	36	37	19427.80
63	64	36	38	19220.41
63	64	36	39	28239.83
63	62	43	40	20071.08
63	62	43	41	9418.84
63	62	43	42	7780.17
63	62	43	43	5664.75
63	62	44	44	5194.84
63	64	45	45	7180.16
63	64	46	46	6261.16
63	64	47	47	7929.10
63	64	48	48	9735.50
63	64	49	49	10234.55
63	64	50	50	9479.65
63	64	51	51	11314.75
63	64	52	52	11629.51
63	64	53	53	13458.69
63	64	52	54	14201.22
63	64	52	55	15050.06
63	64	52	56	18283.21
63	64	52	57	22652.49
63	64	52	58	24325.31
63	64	52	59	25768.68
63	62	62	60	14473.86
63	62	62	61	9038.54
63	62	62	62	2314.99
63	64	64	64	2297.30
63	64	64	65	4834.42
63	66	66	66	3535.99
63	67	67	67	4744.58
63	64	68	68	5974.01
63	67	67	69	7696.60
63	67	67	70	7626.71
63	64	68	71	8365.89
63	67	72	72	7865.54
63	64	73	73	8783.11
63	67	72	74	9186.84
63	64	73	75	10338.93
63	64	73	76	12518.18
63	64	73	77	16391.79
63	64	73	78	19176.20
63	64	73	79	24861.95
63	62	62	80	24766.99
63	62	62	81	21986.11
63	62	62	82	20718.65
63	62	62	83	16584.75
63	62	62	84	11451.24
63	66	66	85	12389.58
63	66	66	86	9483.49
63	66	66	87	8420.58
63	66	66	88	8005.52
63	66	66	89	8203.69
63	66	66	90	8816.67
63	67	67	91	8979.18
63	66	66	92	9609.68
63	66	66	93	11115.74
63	66	66	94	11041.83
63	67	72	95	10425.92
63	66	66	96	12881.41
63	67	72	97	12872.47
63	67	72	98	14521.32
63	67	72	99	15712.07
64	64	3	0	37729.48
64	64	3	1	35785.69
64	64	2	2	15351.28
64	64	3	3	15681.90
64	64	4	4	20729.57
64	64	5	5	15744.50
64	64	6	6	17473.16
64	64	4	7	35104.51
64	64	4	8	36682.40
64	64	6	9	30207.18
64	64	10	10	14761.87
64	64	12	11	27569.62
64	64	12	12	18841.79
64	64	13	13	18047.28
64	64	13	14	23594.02
64	64	15	15	18981.37
64	64	15	16	28959.15
64	64	15	17	33452.56
64	64	15	18	36082.82
64	64	15	19	40249.02
64	64	43	20	13521.19
64	64	43	21	11659.34
64	64	22	22	9453.22
64	64	44	23	8904.80
64	64	24	24	7898.73
64	64	25	25	6312.74
64	64	26	26	10401.50
64	64	27	27	11763.36
64	64	28	28	11889.76
64	64	29	29	10571.83
64	64	30	30	11111.64
64	64	31	31	9510.13
64	64	33	32	15414.84
64	64	33	33	12303.97
64	64	34	34	11604.65
64	64	35	35	12700.69
64	64	36	36	13973.25
64	64	36	37	17130.49
64	64	36	38	16923.10
64	64	36	39	25942.52
64	64	43	40	19039.99
64	64	43	41	8387.74
64	64	43	42	6749.08
64	64	43	43	4633.65
64	64	44	44	3570.24
64	64	45	45	4882.86
64	64	46	46	3963.85
64	64	47	47	5631.80
64	64	48	48	7438.20
64	64	49	49	7937.25
64	64	50	50	7182.34
64	64	51	51	9017.44
64	64	52	52	9332.20
64	64	53	53	11161.39
64	64	52	54	11903.92
64	64	52	55	12752.75
64	64	52	56	15985.91
64	64	52	57	20355.19
64	64	52	58	22028.01
64	64	52	59	23471.37
64	64	62	60	13478.16
64	64	64	61	7870.46
64	64	62	62	1319.28
64	64	64	63	2297.30
64	64	64	65	2537.12
64	64	66	66	3072.83
64	64	67	67	2967.65
64	64	68	68	3676.71
64	64	67	69	5919.68
64	64	67	70	5849.79
64	64	68	71	6068.59
64	64	72	72	5720.74
64	64	73	73	6485.81
64	64	72	74	7042.04
64	64	73	75	8041.63
64	64	73	76	10220.88
64	64	73	77	14094.49
64	64	73	78	16878.89
64	64	73	79	22564.65
64	64	64	80	23714.23
64	64	64	81	20914.33
64	64	64	82	19586.16
64	64	64	83	15171.27
64	64	64	84	9711.20
64	64	64	85	10832.13
64	64	64	86	8418.78
64	64	66	87	7957.42
64	64	66	88	7542.36
64	64	67	89	7549.51
64	64	67	90	8256.70
64	64	67	91	7202.26
64	64	67	92	8265.15
64	64	67	93	10609.44
64	64	67	94	9512.47
64	64	72	95	8281.11
64	64	67	96	11524.45
64	64	72	97	10727.66
64	64	72	98	12376.52
64	64	72	99	13567.27
65	64	3	0	40266.59
65	64	3	1	38322.80
65	62	2	2	17818.25
65	64	3	3	18219.01
65	64	4	4	23266.68
65	64	5	5	18281.62
65	64	6	6	20010.28
65	64	4	7	37641.63
65	64	4	8	39219.52
65	64	6	9	32744.30
65	64	10	10	17298.98
65	64	12	11	30106.73
65	64	12	12	21378.91
65	64	13	13	20584.40
65	64	13	14	26131.14
65	64	15	15	21518.49
65	64	15	16	31496.27
65	64	15	17	35989.68
65	64	15	18	38619.93
65	64	15	19	42786.14
65	62	43	20	15719.46
65	62	43	21	13857.62
65	62	22	22	11979.64
65	64	44	23	11441.91
65	64	24	24	10435.85
65	64	25	25	8849.86
65	64	26	26	12938.62
65	64	27	27	14300.48
65	64	28	28	14426.88
65	64	29	29	13108.95
65	64	30	30	13648.75
65	64	31	31	12047.24
65	64	33	32	17951.96
65	64	33	33	14841.08
65	64	34	34	14141.77
65	64	35	35	15237.81
65	67	36	36	16330.99
65	67	36	37	19488.23
65	67	36	38	19280.84
65	67	36	39	28300.26
65	62	43	40	21238.26
65	62	43	41	10586.01
65	62	43	42	8947.35
65	62	43	43	6831.92
65	64	44	44	6107.36
65	64	45	45	7419.97
65	64	46	46	6500.97
65	64	47	47	8168.91
65	64	48	48	9975.32
65	64	49	49	10474.37
65	67	50	50	9517.00
65	67	51	51	11310.54
65	67	52	52	11358.25
65	67	53	53	13477.99
65	67	52	54	13929.96
65	67	52	55	14778.80
65	67	52	56	18011.96
65	67	52	57	22381.24
65	67	73	58	23888.38
65	67	52	59	25497.42
65	62	62	60	15641.04
65	62	62	61	10205.72
65	62	62	62	3482.16
65	64	64	63	4834.42
65	64	64	64	2537.12
65	66	66	66	1942.93
65	67	67	67	3304.88
65	67	68	68	5130.00
65	67	67	69	6256.91
65	67	67	70	6187.01
65	67	72	71	7241.00
65	67	72	72	6425.84
65	67	73	73	7601.71
65	67	72	74	7747.15
65	67	73	75	9157.53
65	67	73	76	11336.78
65	67	73	77	15210.39
65	67	73	78	17994.80
65	67	73	79	23680.55
65	66	66	80	25650.10
65	66	66	81	22851.18
65	66	66	82	21370.20
65	66	66	83	16335.12
65	66	66	84	10505.17
65	66	66	85	10796.52
65	66	66	86	7890.43
65	66	66	87	6827.52
65	66	66	88	6412.47
65	66	66	89	6610.63
65	66	66	90	7223.61
65	67	67	91	7539.49
65	66	66	92	8016.63
65	66	66	93	9522.68
65	66	66	94	9448.78
65	67	72	95	8986.22
65	66	66	96	11288.36
65	67	72	97	11432.77
65	67	72	98	13081.62
65	67	72	99	14272.37
66	66	3	0	40801.75
66	66	3	1	38857.96
66	66	2	2	18344.41
66	66	3	3	18754.17
66	66	4	4	23746.76
66	66	5	5	18741.22
66	66	6	6	20429.48
66	66	4	7	38121.71
66	66	4	8	39699.60
66	66	6	9	33163.50
66	66	10	10	17613.81
66	66	12	11	30073.81
66	66	12	12	21345.98
66	66	13	13	20198.67
66	66	13	14	25745.41
66	66	15	15	20680.77
66	66	15	16	30658.55
66	66	15	17	35151.96
66	66	15	18	37782.21
66	66	15	19	41948.42
66	66	43	20	16123.59
66	66	43	21	14261.74
66	66	22	22	12478.09
66	66	44	23	11974.51
66	66	24	24	10916.18
66	66	25	25	9251.25
66	66	26	26	13219.76
66	66	27	27	14497.80
66	66	28	28	14509.23
66	66	29	29	13007.50
66	66	30	30	13445.56
66	66	31	31	11538.63
66	66	33	32	17205.67
66	66	33	33	14094.80
66	66	34	34	12977.30
66	66	35	35	14020.61
66	66	36	36	14869.14
66	66	36	37	18026.39
66	66	36	38	17819.00
66	66	36	39	26838.42
66	66	43	40	21642.38
66	66	43	41	10990.14
66	66	43	42	9351.47
66	66	43	43	7236.05
66	66	44	44	6639.96
66	66	45	45	7603.22
66	66	46	46	6289.86
66	66	47	47	7247.23
66	66	48	48	9078.50
66	66	49	49	9201.86
66	66	50	50	8042.01
66	66	51	51	9845.31
66	66	52	52	9896.86
66	66	53	53	12015.24
66	66	52	54	12468.57
66	66	52	55	13317.41
66	66	52	56	16550.57
66	66	52	57	20919.85
66	66	73	58	22342.73
66	66	52	59	24036.03
66	66	66	60	15009.94
66	66	66	61	8440.80
66	66	62	62	4016.06
66	66	66	63	3535.99
66	66	64	64	3072.83
66	66	66	65	1942.93
66	66	67	67	1844.13
66	66	68	68	3661.78
66	66	66	69	4316.19
66	66	66	70	4415.12
66	66	72	71	5562.18
66	66	72	72	4747.02
66	66	73	73	6056.06
66	66	72	74	6068.32
66	66	72	75	7587.27
66	66	73	76	9791.13
66	66	73	77	13664.74
66	66	73	78	16449.15
66	66	73	79	22134.90
66	66	66	80	23707.17
66	66	66	81	20908.25
66	66	66	82	19427.26
66	66	66	83	14392.19
66	66	66	84	8562.24
66	66	66	85	8853.59
66	66	66	86	5947.50
66	66	66	87	4884.59
66	66	66	88	4469.54
66	66	66	89	4667.70
66	66	66	90	5280.68
66	66	66	91	5626.12
66	66	66	92	6073.69
66	66	66	93	7579.75
66	66	66	94	7505.84
66	66	72	95	7307.39
66	66	66	96	9345.43
66	66	72	97	9753.94
66	66	72	98	11402.80
66	66	72	99	12593.55
67	67	3	0	40257.88
67	67	3	1	38314.09
67	67	2	2	18150.16
67	67	3	3	18210.30
67	67	4	4	22850.11
67	67	5	5	17816.74
67	67	6	6	19417.57
67	67	4	7	37225.05
67	67	4	8	38802.94
67	67	6	9	32151.59
67	67	10	10	16468.73
67	67	12	11	28615.21
67	67	12	12	19887.39
67	67	13	13	18570.88
67	67	13	14	24117.62
67	67	15	15	18918.22
67	67	15	16	28896.00
67	67	15	17	33389.41
67	67	15	18	36019.67
67	67	15	19	40185.87
67	67	43	20	16480.09
67	67	43	21	14618.24
67	67	22	22	12226.72
67	67	25	23	11556.36
67	67	24	24	10117.64
67	67	25	25	8336.97
67	67	26	26	12076.12
67	67	27	27	13255.88
67	67	28	28	13171.94
67	67	29	29	11564.67
67	67	30	30	11941.80
67	67	31	31	9921.88
67	67	33	32	15489.35
67	67	33	33	12378.47
67	67	34	34	11179.44
67	67	35	35	12211.29
67	67	36	36	13026.11
67	67	36	37	16183.35
67	67	36	38	15975.96
67	67	36	39	24995.38
67	67	43	40	21998.88
67	67	43	41	11346.64
67	67	43	42	9707.97
67	67	43	43	7592.55
67	67	44	44	6287.10
67	67	45	45	6498.79
67	67	46	46	4983.18
67	67	47	47	5578.94
67	67	48	48	7373.21
67	67	49	49	7412.38
67	67	50	50	6212.12
67	67	51	51	8005.66
67	67	52	52	8053.37
67	67	53	53	10173.11
67	67	52	54	10625.08
67	67	52	55	11473.92
67	67	52	56	14707.08
67	67	52	57	19076.36
67	67	73	58	20583.50
67	67	52	59	22192.54
67	67	62	60	16406.14
67	67	66	61	10284.93
67	67	62	62	4247.26
67	67	67	63	4744.58
67	67	64	64	2967.65
67	67	67	65	3304.88
67	67	66	66	1844.13
67	67	68	68	1825.12
67	67	67	69	2952.03
67	67	67	70	2882.13
67	67	72	71	3936.12
67	67	72	72	3120.96
67	67	73	73	4296.83
67	67	72	74	4442.27
67	67	73	75	5852.65
67	67	73	76	8031.90
67	67	73	77	11905.51
67	67	73	78	14689.92
67	67	73	79	20375.67
67	67	66	80	25551.30
67	67	66	81	22752.38
67	67	66	82	21271.39
67	67	66	83	16236.32
67	67	66	84	10406.37
67	67	66	85	10697.72
67	67	66	86	7791.63
67	67	66	87	6728.72
67	67	67	88	6060.27
67	67	67	89	4581.86
67	67	67	90	5289.04
67	67	67	91	4234.61
67	67	67	92	5297.49
67	67	67	93	7641.78
67	67	67	94	6544.81
67	67	72	95	5681.34
67	67	67	96	8556.80
67	67	72	97	8127.89
67	67	72	98	9776.74
67	67	72	99	10967.49
68	68	3	0	39664.39
68	68	3	1	37720.60
68	68	2	2	17908.52
68	68	3	3	17616.81
68	68	4	4	21870.70
68	68	5	5	16840.05
68	68	6	6	18341.12
68	68	6	7	36190.47
68	68	6	8	37796.80
68	68	6	9	31075.14
68	68	10	10	15276.71
68	68	12	11	27093.05
68	68	12	12	18365.22
68	68	13	13	16892.82
68	68	13	14	22439.56
68	68	15	15	17127.50
68	68	15	16	27105.28
68	68	15	17	31598.69
68	68	15	18	34228.94
68	68	15	19	38395.15
68	68	43	20	17020.85
68	68	44	21	15155.68
68	68	22	22	12016.42
68	68	25	23	10759.89
68	68	24	24	9389.30
68	68	25	25	7540.50
68	68	26	26	10931.81
68	68	27	27	11991.46
68	68	28	28	11807.28
68	68	29	29	10102.59
68	68	30	30	10411.25
68	68	31	31	8286.37
68	68	33	32	13743.30
68	68	33	33	10632.43
68	68	34	34	9368.58
68	68	35	35	10393.20
68	68	36	36	11209.73
68	68	36	37	14366.98
68	68	36	38	14159.59
68	68	36	39	23179.01
68	68	43	40	22539.64
68	68	43	41	11887.40
68	68	43	42	10248.73
68	68	43	43	8133.31
68	68	44	44	6229.03
68	68	45	45	5568.93
68	68	46	46	3901.02
68	68	47	47	3941.09
68	68	48	48	5661.06
68	68	49	49	5612.54
68	68	50	50	4387.25
68	68	51	51	6183.53
68	68	52	52	6257.20
68	68	53	53	8354.58
68	68	52	54	8828.91
68	68	52	55	9677.75
68	68	52	56	12910.90
68	68	52	57	17280.18
68	68	52	58	18953.00
68	68	52	59	20396.37
68	68	62	60	17131.49
68	68	64	61	11547.17
68	68	62	62	4972.61
68	68	64	63	5974.01
68	68	64	64	3676.71
68	68	67	65	5130.00
68	68	66	66	3661.78
68	68	67	67	1825.12
68	68	68	69	3549.86
68	68	68	70	3293.45
68	68	68	71	2391.88
68	68	72	72	2165.54
68	68	73	73	2821.99
68	68	72	74	3486.84
68	68	73	75	4377.81
68	68	73	76	6557.05
68	68	73	77	10430.67
68	68	73	78	13215.07
68	68	73	79	18900.82
68	68	66	80	27368.95
68	68	66	81	24570.03
68	68	66	82	23089.04
68	68	66	83	18053.97
68	68	66	84	12224.02
68	68	66	85	12515.37
68	68	66	86	9609.28
68	68	66	87	8546.37
68	68	67	88	7885.40
68	68	68	89	5901.88
68	68	68	90	6565.27
68	68	68	91	4331.14
68	68	68	92	5875.40
68	68	68	93	8708.26
68	68	72	94	6549.97
68	68	72	95	4725.92
68	68	72	96	8409.45
68	68	72	97	7172.47
68	68	72	98	8821.32
68	68	72	99	10012.07
69	67	3	0	43209.91
69	67	3	1	41266.12
69	67	2	2	21102.18
69	67	3	3	21162.33
69	68	4	4	25420.56
69	68	5	5	20389.91
69	68	6	6	21890.98
69	68	6	7	39740.34
69	68	6	8	41346.66
69	68	6	9	34625.00
69	68	10	10	18826.57
69	68	12	11	30642.91
69	68	12	12	21915.08
69	72	13	13	20109.75
69	72	15	14	25536.56
69	72	15	15	19877.62
69	72	15	16	29855.40
69	72	15	17	34348.81
69	72	36	18	36418.30
69	72	15	19	41145.27
69	67	43	20	19432.12
69	67	43	21	17570.27
69	67	22	22	15178.75
69	68	25	23	14309.75
69	68	24	24	12939.16
69	68	25	25	11090.36
69	68	26	26	14481.68
69	68	27	27	15541.33
69	68	28	28	15357.14
69	68	29	29	13652.45
69	68	30	30	13961.11
69	72	31	31	11784.64
69	72	33	32	16817.41
69	72	33	33	13706.54
69	72	34	34	12085.58
69	72	35	35	12996.38
69	72	36	36	13362.40
69	72	36	37	16519.65
69	72	36	38	16312.26
69	72	36	39	25331.68
69	67	43	40	24950.91
69	67	43	41	14298.67
69	67	43	42	12660.00
69	67	43	43	10544.57
69	67	44	44	9239.13
69	68	45	45	9118.79
69	68	46	46	7450.89
69	68	47	47	7490.95
69	72	48	48	9070.93
69	72	49	49	8605.52
69	72	50	50	7136.68
69	72	51	51	8596.19
69	72	52	52	8367.94
69	72	53	53	10604.43
69	72	52	54	10939.65
69	72	52	55	11788.49
69	72	52	56	15021.64
69	72	73	57	19205.64
69	72	73	58	20427.43
69	72	73	59	22328.78
69	66	66	60	19326.14
69	66	66	61	12756.99
69	67	62	62	7199.29
69	67	67	63	7696.60
69	67	64	64	5919.68
69	67	67	65	6256.91
69	66	66	66	4316.19
69	67	67	67	2952.03
69	68	68	68	3549.86
69	72	72	70	5012.57
69	72	72	71	3460.80
69	72	72	72	2645.64
69	72	73	73	4140.76
69	72	72	74	3966.94
69	72	72	75	5485.89
69	72	73	76	7875.83
69	72	73	77	11749.44
69	72	72	78	14456.03
69	72	72	79	20167.01
69	66	66	80	28023.36
69	66	66	81	25224.45
69	66	66	82	23743.46
69	66	66	83	18708.38
69	66	66	84	12878.44
69	66	66	85	13169.79
69	66	66	86	10263.70
69	66	66	87	9200.79
69	66	66	88	8785.73
69	67	67	89	7533.89
69	72	72	90	8034.00
69	72	72	91	5035.34
69	72	72	92	6670.58
69	72	72	93	9663.08
69	72	72	94	7030.07
69	72	72	95	5206.02
69	72	72	96	8889.55
69	72	72	97	7652.57
69	72	72	98	9301.42
69	72	72	99	10492.17
70	68	3	0	42957.84
70	68	3	1	41014.05
70	67	2	2	21032.29
70	68	3	3	20910.26
70	68	4	4	25164.15
70	68	5	5	20133.50
70	68	6	6	21634.57
70	68	6	7	39483.92
70	68	6	8	41090.25
70	68	6	9	34368.59
70	68	10	10	18570.16
70	68	12	11	30386.50
70	68	12	12	21658.67
70	72	13	13	19831.04
70	72	15	14	25257.86
70	72	15	15	19598.92
70	72	15	16	29576.70
70	72	15	17	34070.11
70	72	36	18	36139.59
70	72	15	19	40866.57
70	67	43	20	19362.23
70	67	43	21	17500.38
70	67	22	22	15108.86
70	68	25	23	14053.34
70	68	24	24	12682.75
70	68	25	25	10833.95
