n: 100 p: 40
FO: 51860.03
HUBS: [96, 31, 19, 18, 69, 78, 27, 73, 54, 17, 83, 47, 33, 37, 50, 68, 4, 18, 71, 38, 48, 59, 16, 31, 93, 34, 48, 22, 56, 80, 15, 67, 59, 83, 15, 8, 51, 72, 82, 32]

OR	H1	H2	DS	CUSTO
59	59	33	33	12263.82
59	59	34	34	10678.15
59	59	38	35	12085.76
59	59	38	36	10186.50
59	59	37	37	7669.44
59	59	38	38	7236.64
59	59	59	39	4153.91
59	59	22	40	37834.93
59	59	47	41	29301.53
59	59	47	42	27509.69
59	59	47	43	26261.01
59	59	47	44	22621.88
59	59	47	45	19286.35
59	59	47	46	17798.64
59	59	47	47	14891.37
59	59	48	48	13754.31
59	59	51	49	13309.90
59	59	50	50	12802.47
59	59	51	51	11158.20
59	59	54	52	11396.09
59	59	54	53	10451.25
59	59	54	54	8824.37
59	59	56	55	8890.69
59	59	56	56	5622.37
59	59	59	57	3149.49
59	59	59	58	2377.38
59	59	67	60	34718.23
59	59	67	61	28312.31
59	59	68	62	22968.53
59	59	67	63	22681.93
59	59	68	64	21240.66
59	59	67	65	21242.24
59	59	67	66	20396.20
59	59	67	67	17937.36
59	59	68	68	16338.38
59	59	69	69	16747.97
59	59	69	70	17051.70
59	59	71	71	14865.15
59	59	72	72	14948.72
59	59	73	73	13641.02
59	59	73	74	15717.65
59	59	73	75	15196.84
59	59	56	76	13164.57
59	59	56	77	9615.27
59	59	78	78	6672.59
59	59	59	79	5087.82
59	59	80	80	37380.21
59	59	82	81	35797.44
59	59	82	82	34197.12
59	59	83	83	30473.64
59	59	67	84	28870.45
59	59	67	85	29247.02
59	59	69	86	26317.42
59	59	69	87	24844.71
59	59	69	88	22272.63
59	59	69	89	19204.30
59	59	69	90	19814.41
59	59	72	91	17338.41
59	59	96	92	18927.91
59	59	93	93	17921.71
59	59	96	94	17652.50
59	59	73	95	17309.73
59	59	96	96	15617.49
59	59	78	97	15749.21
59	59	78	98	15150.96
59	59	78	99	14105.79
60	22	4	0	45139.75
60	22	22	1	43171.78
60	22	22	2	22573.90
60	22	22	3	23492.05
60	22	4	4	27295.18
60	22	22	5	25738.64
60	22	22	6	28351.06
60	22	8	7	40814.66
60	22	8	8	39207.97
60	22	4	9	36925.86
60	22	22	10	26634.68
60	22	4	11	37937.56
60	22	27	12	32388.44
60	22	27	13	33048.94
60	22	27	14	38517.62
60	22	15	15	33059.05
60	22	16	16	40435.61
60	22	17	17	43693.45
60	22	18	18	45875.05
60	22	19	19	48697.01
60	22	22	20	19993.15
60	22	22	21	18638.52
60	22	22	22	14674.69
60	22	22	23	18566.72
60	22	22	24	19983.72
60	22	22	25	21779.51
60	22	22	26	23445.18
60	22	27	27	22584.85
60	22	27	28	23921.81
60	22	27	29	26077.11
60	22	27	30	26686.50
60	31	31	31	24345.36
60	22	32	32	27876.27
60	31	33	33	27274.23
60	47	34	34	26531.03
60	47	34	35	28002.16
60	47	34	36	30646.41
60	47	37	37	30991.04
60	47	38	38	31027.97
60	67	59	39	38872.14
60	82	82	40	23919.26
60	22	22	41	20746.71
60	22	22	42	20823.89
60	83	83	43	21478.23
60	22	22	44	22595.49
60	22	22	45	24109.41
60	67	67	46	23425.12
60	47	47	47	20557.23
60	47	48	48	22407.52
60	47	47	49	23714.87
60	47	50	50	22783.37
60	47	51	51	24295.52
60	47	51	52	25438.50
60	47	51	53	27203.24
60	47	54	54	26635.18
60	47	54	55	27863.28
60	67	56	56	29265.79
60	67	56	57	33635.31
60	67	78	58	35359.82
60	67	59	59	34718.23
60	83	83	61	15102.84
60	83	83	62	21721.72
60	83	83	63	20383.41
60	67	67	64	20737.75
60	67	67	65	20085.75
60	67	67	66	19239.71
60	67	67	67	16780.87
60	68	68	68	18490.71
60	67	69	69	18994.89
60	67	69	70	19298.62
60	67	71	71	19861.92
60	67	72	72	19901.84
60	67	73	73	21077.70
60	67	72	74	21223.14
60	67	73	75	22633.53
60	67	73	76	24812.77
60	67	73	77	28686.38
60	67	78	78	28751.57
60	67	78	79	34462.71
60	80	80	80	11161.74
60	82	82	81	9574.33
60	82	82	82	7974.01
60	83	83	83	7451.96
60	83	83	84	13282.42
60	83	83	85	13703.03
60	83	83	86	16462.01
60	83	83	87	18112.22
60	83	83	88	21659.84
60	67	67	89	21362.73
60	67	69	90	22061.33
60	67	69	91	20332.75
60	67	69	92	21426.98
60	93	93	93	21657.60
60	67	69	94	22591.15
60	67	69	95	22143.27
60	67	96	96	23198.47
60	67	69	97	24815.39
60	67	69	98	26380.26
60	67	72	99	27748.36
61	22	4	0	44731.27
61	22	22	1	42763.30
61	22	22	2	22165.43
61	22	22	3	23083.57
61	22	4	4	26886.70
61	22	22	5	25330.17
61	22	22	6	27942.58
61	22	8	7	40406.19
61	22	8	8	38799.49
61	22	4	9	36517.38
61	27	27	10	25823.36
61	22	4	11	37529.08
61	27	27	12	31173.57
61	47	32	13	29696.39
61	47	15	14	34433.26
61	47	15	15	28774.32
61	47	16	16	35898.42
61	47	17	17	39292.88
61	47	18	18	40661.80
61	47	19	19	44359.15
61	22	22	20	19584.67
61	22	22	21	18230.04
61	22	22	22	14266.22
61	22	22	23	18158.24
61	22	22	24	19575.24
61	22	22	25	21371.03
61	22	22	26	23036.70
61	27	27	27	21369.98
61	27	27	28	22706.94
61	47	31	29	22968.47
61	47	31	30	22814.91
61	47	31	31	19640.62
61	47	32	32	24139.68
61	47	33	33	22143.65
61	47	34	34	21261.93
61	47	34	35	22733.05
61	67	54	36	24727.65
61	67	37	37	25657.41
61	67	38	38	25592.49
61	67	59	39	32466.21
61	83	83	40	25351.87
61	22	22	41	20338.23
61	22	22	42	20415.41
61	67	67	43	20498.35
61	67	67	44	18757.75
61	67	67	45	19040.00
61	67	67	46	17019.19
61	47	47	47	15288.12
61	47	48	48	17138.41
61	47	47	49	18445.77
61	67	50	50	16587.07
61	67	51	51	18380.61
61	67	50	52	19522.63
61	67	51	53	21288.33
61	67	54	54	20324.69
61	67	54	55	21552.79
61	67	56	56	22859.87
61	67	56	57	27229.39
61	67	78	58	28953.90
61	67	59	59	28312.31
61	83	83	60	15102.84
61	67	67	62	16037.97
61	67	67	63	15119.53
61	67	67	64	14331.82
61	67	67	65	13679.83
61	67	67	66	12833.79
61	67	67	67	10374.95
61	67	68	68	12200.07
61	67	69	69	12588.97
61	67	69	70	12892.70
61	67	71	71	13456.00
61	67	72	72	13495.91
61	67	73	73	14671.78
61	67	72	74	14817.22
61	67	73	75	16227.61
61	67	73	76	18406.85
61	67	73	77	22280.46
61	67	78	78	22345.65
61	67	78	79	28056.79
61	83	80	80	14892.77
61	83	82	81	13313.89
61	83	82	82	11713.58
61	83	83	83	7650.88
61	83	83	84	13481.35
61	83	83	85	13901.95
61	83	83	86	16660.93
61	67	67	87	17657.94
61	67	67	88	16435.22
61	67	67	89	14956.81
61	67	69	90	15655.41
61	67	69	91	13926.83
61	67	69	92	15021.06
61	93	93	93	15099.21
61	67	69	94	16185.23
61	67	69	95	15737.34
61	67	96	96	16792.55
61	67	69	97	18409.47
61	67	69	98	19974.34
61	67	72	99	21342.44
62	22	4	0	41795.02
62	22	22	1	39827.06
62	22	22	2	19229.18
62	22	22	3	20147.33
62	22	4	4	23950.45
62	22	22	5	22393.92
62	27	27	6	24357.19
62	22	8	7	37469.94
62	22	8	8	35863.25
62	22	4	9	33581.14
62	27	27	10	20015.20
62	27	27	11	32627.53
62	27	27	12	25365.41
62	47	32	13	23008.39
62	47	15	14	27745.26
62	47	15	15	22086.32
62	47	16	16	29210.41
62	47	17	17	32604.87
62	47	18	18	33973.80
62	47	19	19	37671.14
62	22	22	20	16648.42
62	22	22	21	15293.79
62	22	22	22	11329.97
62	22	22	23	15221.99
62	22	22	24	16639.00
62	47	47	25	15398.24
62	27	27	26	17614.70
62	27	27	27	15561.82
62	27	27	28	16898.79
62	47	31	29	16280.46
62	47	31	30	16126.90
62	47	31	31	12952.62
62	47	32	32	17451.67
62	47	33	33	15455.65
62	47	34	34	14573.92
62	47	34	35	16045.05
62	47	34	36	18689.30
62	47	37	37	19033.94
62	47	38	38	19070.87
62	68	59	39	27122.43
62	22	22	40	24755.52
62	22	22	41	17401.99
62	22	22	42	17479.16
62	67	67	43	15786.42
62	67	67	44	14045.82
62	47	47	45	12995.10
62	47	47	46	11507.39
62	47	47	47	8600.12
62	47	48	48	10450.41
62	47	47	49	11757.76
62	47	50	50	10826.27
62	47	51	51	12338.41
62	47	51	52	13481.39
62	47	51	53	15246.14
62	47	54	54	14678.07
62	47	54	55	15906.17
62	68	56	56	17446.31
62	68	56	57	21815.83
62	68	56	58	23556.74
62	68	59	59	22968.53
62	83	83	60	21721.72
62	67	67	61	16037.97
62	67	67	63	10407.59
62	67	67	64	9619.89
62	67	67	65	8967.90
62	67	67	66	8121.86
62	67	67	67	5663.02
62	68	68	68	6630.15
62	67	69	69	7877.04
62	67	69	70	8180.77
62	68	71	71	8424.06
62	67	72	72	8783.98
62	68	73	73	9452.14
62	67	72	74	10105.28
62	68	73	75	11007.96
62	68	73	76	13187.20
62	68	73	77	17060.81
62	68	78	78	17246.74
62	68	78	79	22957.89
62	83	80	80	21511.66
62	83	82	81	19932.78
62	83	82	82	18332.46
62	83	83	83	14269.77
62	67	67	84	16596.10
62	67	67	85	16972.68
62	67	67	86	14068.57
62	67	67	87	12946.00
62	67	67	88	11723.29
62	67	67	89	10244.88
62	67	69	90	10943.47
62	67	69	91	9214.89
62	67	69	92	10309.13
62	67	93	93	11394.35
62	67	69	94	11473.30
62	67	69	95	11025.41
62	67	96	96	12080.61
62	67	69	97	13697.54
62	67	69	98	15262.41
62	67	72	99	16630.51
63	22	4	0	43987.89
63	22	22	1	42019.92
63	22	22	2	21422.05
63	22	22	3	22340.20
63	22	4	4	26143.32
63	22	22	5	24586.79
63	27	27	6	26522.45
63	22	8	7	39662.81
63	22	8	8	38056.12
63	22	4	9	35774.01
63	27	27	10	22180.47
63	27	27	11	34792.80
63	47	32	12	27210.54
63	47	32	13	24180.13
63	47	15	14	28917.00
63	47	15	15	23258.06
63	47	16	16	30382.15
63	47	17	17	33776.61
63	68	18	18	34972.35
63	47	19	19	38842.88
63	22	22	20	18841.29
63	22	22	21	17486.66
63	22	22	22	13522.84
63	22	22	23	17414.86
63	67	67	24	18234.76
63	67	67	25	15860.54
63	47	47	26	19739.03
63	27	27	27	17727.09
63	27	27	28	19064.05
63	47	31	29	17452.20
63	47	31	30	17298.64
63	47	31	31	14124.36
63	47	32	32	18623.41
63	47	33	33	16627.39
63	47	34	34	15745.66
63	47	34	35	17216.79
63	68	54	36	19055.61
63	68	37	37	19944.21
63	68	38	38	19882.61
63	67	59	39	26835.84
63	22	22	40	26948.39
63	67	67	41	18621.50
63	67	67	42	16897.01
63	67	67	43	14867.97
63	67	67	44	13127.37
63	67	67	45	13409.63
63	67	67	46	11388.82
63	47	47	47	9771.86
63	47	48	48	11622.15
63	68	50	49	12862.91
63	68	50	50	10872.47
63	68	51	51	12668.75
63	68	50	52	13808.02
63	68	51	53	15576.47
63	68	54	54	14652.65
63	68	54	55	15880.75
63	67	56	56	17229.49
63	67	56	57	21599.01
63	67	78	58	23323.52
63	67	59	59	22681.93
63	83	83	60	20383.41
63	67	67	61	15119.53
63	67	67	62	10407.59
63	67	67	64	8701.45
63	67	67	65	8049.45
63	67	67	66	7203.42
63	67	67	67	4744.58
63	68	68	68	6485.22
63	67	69	69	6958.59
63	67	69	70	7262.33
63	67	71	71	7825.62
63	67	72	72	7865.54
63	67	73	73	9041.41
63	67	72	74	9186.84
63	67	73	75	10597.23
63	67	73	76	12776.47
63	67	73	77	16650.09
63	67	78	78	16715.27
63	67	78	79	22426.42
63	83	80	80	20173.35
63	83	82	81	18594.47
63	83	82	82	16994.15
63	83	83	83	12931.46
63	67	67	84	15677.66
63	67	67	85	16054.24
63	67	67	86	13150.13
63	67	67	87	12027.56
63	67	67	88	10804.85
63	67	67	89	9326.44
63	67	69	90	10025.03
63	67	69	91	8296.45
63	67	69	92	9390.68
63	67	93	93	10475.91
63	67	69	94	10554.86
63	67	69	95	10106.97
63	67	96	96	11162.17
63	67	69	97	12779.10
63	67	69	98	14343.97
63	67	72	99	15712.07
64	22	4	0	43069.35
64	22	22	1	41101.39
64	22	22	2	20503.51
64	22	22	3	21421.66
64	22	4	4	25224.79
64	27	27	5	23102.46
64	27	27	6	24479.85
64	27	8	7	37782.64
64	27	8	8	36175.95
64	22	4	9	34855.47
64	27	27	10	20137.86
64	27	27	11	32750.20
64	47	32	12	24947.74
64	47	32	13	21917.33
64	47	15	14	26654.20
64	47	15	15	20995.26
64	47	16	16	28119.36
64	47	17	17	31513.82
64	47	18	18	32882.74
64	47	19	19	36580.08
64	22	22	20	17922.75
64	22	22	21	16568.12
64	22	22	22	12604.30
64	22	22	23	16496.32
64	47	47	24	16646.62
64	47	47	25	14307.18
64	47	47	26	17476.24
64	27	27	27	15684.49
64	27	27	28	17021.45
64	47	31	29	15189.41
64	47	31	30	15035.85
64	47	31	31	11861.56
64	47	32	32	16360.62
64	47	33	33	14364.59
64	47	34	34	13482.87
64	47	34	35	14953.99
64	68	54	36	17472.67
64	47	37	37	17942.88
64	47	38	38	17979.81
64	68	59	39	25394.56
64	22	22	40	26029.85
64	67	67	41	17833.79
64	67	67	42	16109.30
64	67	67	43	14080.27
64	67	67	44	12339.67
64	47	47	45	11904.04
64	68	68	46	10103.64
64	47	47	47	7509.06
64	47	48	48	9359.35
64	47	47	49	10666.71
64	68	50	50	9289.53
64	68	51	51	11085.81
64	68	50	52	12225.08
64	68	51	53	13993.53
64	68	54	54	13069.71
64	68	54	55	14297.81
64	68	56	56	15718.44
64	68	56	57	20087.96
64	68	56	58	21828.87
64	68	59	59	21240.66
64	67	67	60	20737.75
64	67	67	61	14331.82
64	67	67	62	9619.89
64	67	67	63	8701.45
64	67	67	65	7261.75
64	67	67	66	6415.71
64	67	67	67	3956.87
64	68	68	68	4902.28
64	67	69	69	6170.89
64	67	69	70	6474.63
64	68	71	71	6696.19
64	68	72	72	7067.82
64	68	73	73	7724.26
64	68	72	74	8389.12
64	68	73	75	9280.09
64	68	73	76	11459.33
64	68	73	77	15332.94
64	68	78	78	15518.87
64	68	78	79	21230.02
64	83	80	80	22413.17
64	83	82	81	20834.28
64	83	82	82	19233.97
64	83	83	83	15171.27
64	67	67	84	14889.96
64	67	67	85	15266.53
64	67	67	86	12362.43
64	67	67	87	11239.86
64	67	67	88	10017.15
64	67	67	89	8538.73
64	67	69	90	9237.33
64	67	69	91	7508.75
64	67	69	92	8602.98
64	67	93	93	9688.21
64	67	69	94	9767.16
64	67	69	95	9319.27
64	67	96	96	10374.47
64	67	69	97	11991.40
64	67	69	98	13556.26
64	68	72	99	14914.35
65	67	4	0	43999.56
65	67	4	1	42423.41
65	22	22	2	22709.07
65	22	22	3	23627.22
65	67	4	4	26154.99
65	67	27	5	23978.73
65	67	27	6	25356.12
65	67	8	7	38644.43
65	67	8	8	37037.74
65	67	4	9	35785.67
65	67	27	10	21014.13
65	67	27	11	33626.47
65	67	32	12	26320.33
65	67	32	13	23289.92
65	67	15	14	27882.04
65	67	15	15	22223.10
65	67	16	16	29126.42
65	67	17	17	32488.73
65	67	18	18	33613.40
65	67	19	19	37496.03
65	22	22	20	20128.32
65	22	22	21	18773.69
65	22	22	22	14809.86
65	67	67	23	16654.16
65	67	67	24	16795.07
65	67	67	25	14420.84
65	67	27	26	18613.63
65	67	27	27	16560.76
65	67	27	28	17897.72
65	67	31	29	16554.61
65	67	31	30	16401.05
65	67	31	31	13226.76
65	67	32	32	17733.20
65	67	33	33	15683.35
65	67	34	34	14484.32
65	67	34	35	15955.44
65	67	54	36	17657.57
65	67	37	37	18587.34
65	67	38	38	18522.42
65	67	59	39	25396.14
65	67	67	40	27580.32
65	67	67	41	17181.80
65	67	67	42	15457.31
65	67	67	43	13428.28
65	67	67	44	11687.68
65	67	67	45	11969.93
65	67	67	46	9949.12
65	67	47	47	8883.82
65	67	48	48	10678.09
65	67	50	49	11507.44
65	67	50	50	9517.00
65	67	51	51	11310.54
65	67	50	52	12452.56
65	67	51	53	14218.26
65	67	54	54	13254.62
65	67	54	55	14482.72
65	67	56	56	15789.80
65	67	56	57	20159.32
65	67	78	58	21883.83
65	67	59	59	21242.24
65	67	67	60	20085.75
65	67	67	61	13679.83
65	67	67	62	8967.90
65	67	67	63	8049.45
65	67	67	64	7261.75
65	67	67	66	5763.72
65	67	67	67	3304.88
65	67	68	68	5130.00
65	67	69	69	5518.90
65	67	69	70	5822.63
65	67	71	71	6385.93
65	67	72	72	6425.84
65	67	73	73	7601.71
65	67	72	74	7747.15
65	67	73	75	9157.53
65	67	73	76	11336.78
65	67	73	77	15210.39
65	67	78	78	15275.57
65	67	78	79	20986.72
65	83	80	80	20944.68
65	83	82	81	19365.80
65	83	82	82	17765.48
65	83	83	83	13702.79
65	67	67	84	14237.97
65	67	67	85	14614.54
65	67	67	86	11710.44
65	67	67	87	10587.86
65	67	67	88	9365.15
65	67	67	89	7886.74
65	67	69	90	8585.34
65	67	69	91	6856.76
65	67	69	92	7950.99
65	67	93	93	9036.22
65	67	69	94	9115.16
65	67	69	95	8667.27
65	67	96	96	9722.48
65	67	69	97	11339.40
65	67	69	98	12904.27
65	67	72	99	14272.37
66	67	4	0	43153.52
66	67	4	1	41577.37
66	67	22	2	22584.77
66	67	22	3	23502.92
66	67	4	4	25308.95
66	67	27	5	23132.69
66	67	27	6	24510.08
66	67	8	7	37798.39
66	67	8	8	36191.70
66	67	4	9	34939.63
66	67	27	10	20168.10
66	67	27	11	32780.43
66	67	32	12	25474.29
66	67	32	13	22443.88
66	67	15	14	27036.00
66	67	15	15	21377.06
66	67	16	16	28280.39
66	67	17	17	31642.69
66	67	18	18	32767.36
66	67	19	19	36649.99
66	67	22	20	20004.02
66	67	22	21	18649.39
66	67	22	22	14685.56
66	67	67	23	15808.12
66	67	67	24	15949.03
66	67	67	25	13574.80
66	67	27	26	17767.59
66	67	27	27	15714.72
66	67	27	28	17051.68
66	67	31	29	15708.57
66	67	31	30	15555.01
66	67	31	31	12380.72
66	67	32	32	16887.16
66	67	33	33	14837.31
66	67	34	34	13638.28
66	67	34	35	15109.40
66	67	54	36	16811.53
66	67	37	37	17741.30
66	67	38	38	17676.38
66	67	59	39	24550.10
66	67	67	40	26734.28
66	67	67	41	16335.76
66	67	67	42	14611.27
66	67	67	43	12582.24
66	67	67	44	10841.64
66	67	67	45	11123.89
66	67	67	46	9103.08
66	67	47	47	8037.78
66	67	48	48	9832.05
66	67	50	49	10661.40
66	67	50	50	8670.96
66	67	51	51	10464.50
66	67	50	52	11606.52
66	67	51	53	13372.22
66	67	54	54	12408.58
66	67	54	55	13636.68
66	67	56	56	14943.76
66	67	56	57	19313.28
66	67	78	58	21037.79
66	67	59	59	20396.20
66	67	67	60	19239.71
66	67	67	61	12833.79
66	67	67	62	8121.86
66	67	67	63	7203.42
66	67	67	64	6415.71
66	67	67	65	5763.72
66	67	67	67	2458.84
66	67	68	68	4283.96
66	69	69	69	4316.19
66	69	69	70	4619.93
66	67	71	71	5539.89
66	67	72	72	5579.80
66	67	73	73	6755.67
66	67	72	74	6901.11
66	67	73	75	8311.50
66	67	73	76	10490.74
66	67	73	77	14364.35
66	67	78	78	14429.54
66	67	78	79	20140.68
66	83	80	80	21634.08
66	83	82	81	20055.20
66	83	82	82	18454.88
66	83	83	83	14392.19
66	67	67	84	13391.93
66	67	67	85	13768.50
66	67	67	86	10864.40
66	67	67	87	9741.83
66	67	67	88	8519.11
66	69	69	89	6772.52
66	69	69	90	7382.63
66	69	69	91	5654.05
66	69	69	92	6748.28
66	93	93	93	7579.75
66	69	69	94	7912.46
66	69	69	95	7464.57
66	69	96	96	8529.71
66	69	69	97	10136.70
66	69	69	98	11701.57
66	69	69	99	13093.70
67	67	4	0	40694.68
67	67	4	1	39118.53
67	67	22	2	20125.93
67	67	22	3	21044.08
67	67	4	4	22850.11
67	67	27	5	20673.85
67	67	27	6	22051.24
67	67	8	7	35339.55
67	67	8	8	33732.86
67	67	4	9	32480.79
67	67	27	10	17709.26
67	67	27	11	30321.59
67	67	32	12	23015.45
67	67	32	13	19985.04
67	67	15	14	24577.16
67	67	15	15	18918.22
67	67	16	16	25821.55
67	67	17	17	29183.85
67	67	18	18	30308.52
67	67	19	19	34191.15
67	67	22	20	17545.18
67	67	22	21	16190.55
67	67	22	22	12226.72
67	67	67	23	13349.28
67	67	67	24	13490.19
67	67	67	25	11115.96
67	67	27	26	15308.75
67	67	27	27	13255.88
67	67	27	28	14592.84
67	67	31	29	13249.73
67	67	31	30	13096.17
67	67	31	31	9921.88
67	67	32	32	14428.32
67	67	33	33	12378.47
67	67	34	34	11179.44
67	67	34	35	12650.56
67	67	54	36	14352.69
67	67	37	37	15282.46
67	67	38	38	15217.54
67	67	59	39	22091.26
67	67	67	40	24275.44
67	67	67	41	13876.92
67	67	67	42	12152.43
67	67	67	43	10123.40
67	67	67	44	8382.80
67	67	67	45	8665.05
67	67	67	46	6644.24
67	67	47	47	5578.94
67	67	48	48	7373.21
67	67	50	49	8202.56
67	67	50	50	6212.12
67	67	51	51	8005.66
67	67	50	52	9147.68
67	67	51	53	10913.38
67	67	54	54	9949.74
67	67	54	55	11177.84
67	67	56	56	12484.92
67	67	56	57	16854.44
67	67	78	58	18578.95
67	67	59	59	17937.36
67	67	67	60	16780.87
67	67	67	61	10374.95
67	67	67	62	5663.02
67	67	67	63	4744.58
67	67	67	64	3956.87
67	67	67	65	3304.88
67	67	67	66	2458.84
67	67	68	68	1825.12
67	67	69	69	2214.02
67	67	69	70	2517.75
67	67	71	71	3081.05
67	67	72	72	3120.96
67	67	73	73	4296.83
67	67	72	74	4442.27
67	67	73	75	5852.65
67	67	73	76	8031.90
67	67	73	77	11905.51
67	67	78	78	11970.69
67	67	78	79	17681.84
67	67	80	80	19458.26
67	67	82	81	17864.73
67	67	82	82	16264.41
67	67	83	83	12562.42
67	67	67	84	10933.09
67	67	67	85	11309.66
67	67	67	86	8405.56
67	67	67	87	7282.98
67	67	67	88	6060.27
67	67	67	89	4581.86
67	67	69	90	5280.46
67	67	69	91	3551.88
67	67	69	92	4646.11
67	67	93	93	5731.34
67	67	69	94	5810.28
67	67	69	95	5362.39
67	67	96	96	6417.60
67	67	69	97	8034.52
67	67	69	98	9599.39
67	67	72	99	10967.49
68	68	4	0	39715.27
68	68	4	1	38139.12
68	68	22	2	19915.63
68	68	22	3	20833.78
68	68	4	4	21870.70
68	68	27	5	19409.44
68	68	27	6	20786.83
68	68	8	7	34082.15
68	68	8	8	32475.45
68	68	4	9	31501.38
68	68	27	10	16444.84
68	68	27	11	29057.17
68	68	32	12	21321.08
68	68	32	13	18290.66
68	68	15	14	22786.44
68	68	15	15	17127.50
68	68	16	16	23999.30
68	68	17	17	27359.90
68	68	18	18	28487.13
68	68	19	19	32366.04
68	68	22	20	17334.87
68	68	22	21	15980.24
68	68	22	22	12016.42
68	68	68	23	12692.95
68	68	68	24	12519.07
68	68	68	25	10054.00
68	68	47	26	13908.26
68	68	27	27	11991.46
68	68	27	28	13328.43
68	68	31	29	11614.22
68	68	31	30	11460.66
68	68	31	31	8286.37
68	68	32	32	12733.95
68	68	33	33	10632.43
68	68	34	34	9368.58
68	68	34	35	10839.70
68	68	54	36	12570.39
68	68	37	37	13458.99
68	68	38	38	13397.39
68	68	59	39	20492.28
68	68	68	40	25235.38
68	68	68	41	14516.56
68	68	68	42	12707.99
68	68	68	43	10844.41
68	68	68	44	8305.38
68	68	68	45	7425.24
68	68	68	46	5201.36
68	68	47	47	3941.09
68	68	48	48	5661.06
68	68	50	49	6377.69
68	68	50	50	4387.25
68	68	51	51	6183.53
68	68	50	52	7322.80
68	68	51	53	9091.25
68	68	54	54	8167.43
68	68	54	55	9395.53
68	68	56	56	10816.16
68	68	56	57	15185.68
68	68	56	58	16926.59
68	68	59	59	16338.38
68	68	68	60	18490.71
68	68	67	61	12200.07
68	68	68	62	6630.15
68	68	68	63	6485.22
68	68	68	64	4902.28
68	68	67	65	5130.00
68	68	67	66	4283.96
68	68	67	67	1825.12
68	68	69	69	2662.40
68	68	69	70	2966.13
68	68	71	71	1793.91
68	68	72	72	2165.54
68	68	73	73	2821.99
68	68	72	74	3486.84
68	68	73	75	4377.81
68	68	73	76	6557.05
68	68	73	77	10430.67
68	68	78	78	10616.59
68	68	78	79	16327.74
68	68	80	80	21048.55
68	68	82	81	19479.00
68	68	82	82	17878.68
68	68	83	83	14265.01
68	68	67	84	12758.21
68	68	67	85	13134.78
68	68	67	86	10230.68
68	68	67	87	9108.11
68	68	67	88	7885.40
68	68	69	89	5118.73
68	68	69	90	5728.84
68	68	69	91	4000.25
68	68	69	92	5094.49
68	68	93	93	6531.19
68	68	69	94	6258.66
68	68	72	95	4725.92
68	68	96	96	6556.43
68	68	72	97	7172.47
68	68	72	98	8821.32
68	68	72	99	10012.07
69	69	4	0	42371.49
69	69	4	1	40795.34
69	69	22	2	22237.15
69	69	22	3	23155.29
69	69	4	4	24526.92
69	69	27	5	22059.12
69	69	27	6	23436.51
69	69	8	7	36721.78
69	69	8	8	35115.09
69	69	4	9	34157.60
69	69	27	10	19094.53
69	69	27	11	31706.86
69	69	32	12	23642.88
69	69	32	13	20612.46
69	69	15	14	24800.13
69	69	15	15	19141.18
69	69	16	16	25721.70
69	69	17	17	29030.34
69	69	18	18	29938.42
69	69	19	19	33956.73
69	69	22	20	19656.39
69	69	22	21	18301.76
69	69	22	22	14337.94
69	69	68	23	15355.34
69	69	68	24	15181.46
69	69	68	25	12716.40
69	69	47	26	16433.30
69	69	27	27	14641.15
69	69	27	28	15978.11
69	69	31	29	14064.69
69	69	31	30	13911.13
69	69	31	31	10736.84
69	69	32	32	15055.75
69	69	33	33	12856.58
69	69	34	34	11336.40
69	69	34	35	12807.52
69	69	54	36	13851.36
69	69	37	37	15040.14
69	69	38	38	14911.04
69	69	59	39	20901.87
69	69	67	40	26489.46
69	69	67	41	16090.94
69	69	67	42	14366.45
69	69	67	43	12337.42
69	69	67	44	10596.82
69	69	68	45	10087.63
69	69	68	46	7863.76
69	69	47	47	6466.12
69	69	48	48	8040.94
69	69	50	49	8313.06
69	69	50	50	6322.62
69	69	51	51	7887.52
69	69	51	52	9030.50
69	69	51	53	10795.25
69	69	54	54	9448.41
69	69	54	55	10676.50
69	69	56	56	11528.40
69	69	56	57	15897.92
69	69	78	58	17062.38
69	69	59	59	16747.97
69	69	67	60	18994.89
69	69	67	61	12588.97
69	69	67	62	7877.04
69	69	67	63	6958.59
69	69	67	64	6170.89
69	69	67	65	5518.90
69	69	69	66	4316.19
69	69	67	67	2214.02
69	69	68	68	2662.40
69	69	69	70	303.73
69	69	71	71	2391.71
69	69	72	72	1984.23
69	69	73	73	3479.20
69	69	69	74	3277.19
69	69	72	75	4824.48
69	69	73	76	7214.26
69	69	73	77	11087.88
69	69	78	78	10454.13
69	69	78	79	16165.27
69	69	80	80	20917.45
69	69	82	81	19297.66
69	69	82	82	17697.35
69	69	83	83	13824.73
69	69	69	84	12631.72
69	69	69	85	12534.21
69	69	69	86	9569.45
69	69	69	87	8096.74
69	69	69	88	5524.66
69	69	69	89	2456.33
69	69	69	90	3066.44
69	69	69	91	1337.86
69	69	69	92	2432.09
69	69	93	93	3869.70
69	69	69	94	3596.26
69	69	69	95	3148.38
69	69	96	96	4213.52
69	69	69	97	5820.50
69	69	69	98	7385.37
69	69	69	99	8777.51
70	69	4	0	42675.22
70	69	4	1	41099.08
70	69	22	2	22540.88
70	69	22	3	23459.03
70	69	4	4	24830.65
70	69	27	5	22362.85
70	69	27	6	23740.25
70	69	8	7	37025.52
